2014-04-02 10:19:34,843-[TS] INFO main org.springframework.beans.factory.support.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@148a8e6: defining beans [org.springframework.context.support.PropertySourcesPlaceholderConfigurer#0,infoManager,resourceManager,roleManager,SLogManager,userManager,dbRealm,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,txAdvice,sqlSessionFactory,sqlSession,shiroDbRealm,securityManager,cacheManager,shiroFilter,lifecycleBeanPostProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor]; root of factory hierarchy
2014-04-02 10:19:34,906-[TS] INFO main org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 7938 ms
2014-04-02 10:20:29,953-[TS] INFO http-8080-5 org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'springmvc': initialization started
2014-04-02 10:20:29,984-[TS] INFO http-8080-5 org.springframework.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'springmvc-servlet': startup date [Wed Apr 02 10:20:29 CST 2014]; parent: Root WebApplicationContext
2014-04-02 10:20:29,984-[TS] INFO http-8080-5 org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:/F:/install/apache-tomcat-6.0.35/webapps/mframe/WEB-INF/classes/SpringMVC.xml]
2014-04-02 10:20:30,375-[TS] INFO http-8080-5 org.springframework.beans.factory.support.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@7f30f8: defining beans [rssAction,indexAction,resourceAction,roleAction,SLogAction,userAction,systemAction,system,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping#0,webInterceptor,logInterceptor,org.springframework.web.servlet.view.InternalResourceViewResolver#0,multipartResolver,exceptionResolver,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@148a8e6
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/client/rss/] onto handler 'rssAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/main] onto handler 'indexAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/main.*] onto handler 'indexAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/main/] onto handler 'indexAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/header] onto handler 'indexAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/header.*] onto handler 'indexAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/header/] onto handler 'indexAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/index] onto handler 'indexAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/index.*] onto handler 'indexAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/index/] onto handler 'indexAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/list] onto handler 'resourceAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/list.*] onto handler 'resourceAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/list/] onto handler 'resourceAction'
2014-04-02 10:20:30,546-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/form] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/form.*] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/form/] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/listData] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/listData.*] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/listData/] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/listUserResources] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/listUserResources.*] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/listUserResources/] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/listRoleResources] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/listRoleResources.*] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/listRoleResources/] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/formSave] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/formSave.*] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/formSave/] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/formDelete] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/formDelete.*] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/resource/formDelete/] onto handler 'resourceAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/form] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/form.*] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/form/] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/list] onto handler 'roleAction'
2014-04-02 10:20:30,562-[TS] INFO http-8080-5 org.springframework.web.servlet.mvc.annotation.DefaultAnnotationHandlerMapping - Mapped URL path [/system/role/list.*] onto handler 'roleAction'
